"author_id","author_name","author_year","authority_type","auth_list","input_date","last_update"
1222,Dorothy Valcarcel,,p,,"2007-11-29","2007-11-29"
1223,Greg Scharf,,p,,"2007-11-29","2007-11-29"
1224,Marion van Horne,,p,,"2007-11-29","2007-11-29"
1225,Andrew Comiskey,,p,,"2007-11-29","2007-11-29"
1226,Gloria Graffa,,p,,"2007-11-29","2007-11-29"
1227,Katrina J. Wilson,,p,,"2007-11-29","2007-11-29"
1228,Lois Walfrid Johnson,,p,,"2007-11-29","2007-11-29"
1229,"John Piper, Justin Taylor, Jerry Bridges, etc",,p,,"2007-11-29","2007-11-29"
1230,Slamat P. Sinambela,,p,,"2007-11-29","2007-11-29"
1231,Fida R. Abbott,,p,,"2007-11-29","2007-11-29"
1232,Mac Brunson,,p,,"2007-11-29","2007-11-29"
1233,Bethan James,,p,,"2007-11-29","2007-11-29"
1234,Jocelyn Miler,,p,,"2007-11-29","2007-11-29"
1235,Joses Masse,,p,,"2007-11-29","2007-11-29"
1236,Sean Covey,,p,,"2007-11-29","2007-11-29"
1237,Ita Siregar,,p,,"2007-11-29","2007-11-29"
1238,Karen Kingsbury,,p,,"2007-11-29","2007-11-29"
1239,PAT GELSINGER,,p,,"2007-11-29","2007-11-29"
1240,Sostenis Nggebu,,p,,"2007-11-29","2007-11-29"
1241,Marion Thomas,,p,,"2007-11-29","2007-11-29"
1242,Rhona Davies,,p,,"2007-11-29","2007-11-29"
1243,G. Riemer,,p,,"2007-11-29","2007-11-29"
1244,Magdalene Kawotjo,,p,,"2007-11-29","2007-11-29"
1245,"Tadius Gunadi, dkk",,p,,"2007-11-29","2007-11-29"
1246,DR. Jaepil Yoo,,p,,"2007-11-29","2007-11-29"
1247,David W. Hall,,p,,"2007-11-29","2007-11-29"
1248,Calvin Miller,,p,,"2007-11-29","2007-11-29"
1249,M. Brewster Smith,,p,,"2007-11-29","2007-11-29"
1250,David A Seamands,,p,,"2007-11-29","2007-11-29"
1251,"Glen H. Stassen, David P. Gushee",,p,,"2007-11-29","2007-11-29"
1252,"John Piper, Justin Taylor",,p,,"2007-11-29","2007-11-29"
1253,Dr. J. L. Ch. Abineno,,p,,"2007-11-29","2007-11-29"
1254,"David Egner, Jeff Olson, Tim Jackson",,p,,"2007-11-29","2007-11-29"
1255,Henny E. Wirawan,,p,,"2007-11-29","2007-11-29"
1256,Mark Dever,,p,,"2007-11-29","2007-11-29"
1257,Anne Neufeld Rupp,,p,,"2007-11-29","2007-11-29"
1258,Linwood Urban,,p,,"2007-11-29","2007-11-29"
1259,James R. Shott,,p,,"2007-11-29","2007-11-29"
1260,Tim Editor Conari Press,,p,,"2007-11-29","2007-11-29"
1261,Ben Alex,,p,,"2007-11-29","2007-11-29"
1262,Emily Lim,,p,,"2007-11-29","2007-11-29"
1263,Jerry White,,p,,"2007-11-29","2007-11-29"
1264,Joas Adiprasetya,,p,,"2007-11-29","2007-11-29"
1265,Darlene Zschech,,p,,"2007-11-29","2007-11-29"
1266,Hope S. Antone,,p,,"2007-11-29","2007-11-29"
1267,Kosuke Koyama,,p,,"2007-11-29","2007-11-29"
1268,W. Glyn Evans,,p,,"2007-11-29","2007-11-29"
1269,David R. Ray,,p,,"2007-11-29","2007-11-29"
1270,Susan Bergman,,p,,"2007-11-29","2007-11-29"
1271,"Ruth Schafer, Freshia Aprilyn Ross",,p,,"2007-11-29","2007-11-29"
1272,F.D Wellem,,p,,"2007-11-29","2007-11-29"
1273,Dr. Nabeel T. Jabbour,,p,,"2007-11-29","2007-11-29"
1274,Debora Toety Maklis,,p,,"2007-11-29","2007-11-29"
1275,"Robert W. Jenson, Solveig Lucia Gold",,p,,"2007-11-29","2007-11-29"
1276,"Drs. E.B. Surbakti, M.A.",,p,,"2007-11-29","2007-11-29"
1277,Merrill C. Tenney,,p,,"2007-11-29","2007-11-29"
1278,Nick Vujicic,,p,,"2007-11-29","2007-11-29"
1279,John D. Currid,,p,,"2007-11-29","2007-11-29"
1280,Peter J. Dyck,,p,,"2007-11-29","2007-11-29"
1281,JPD Groen,,p,,"2007-11-29","2007-11-29"
1282,Alice Mathews,,p,,"2007-11-29","2007-11-29"
1283,Joe Stowell,,p,,"2007-11-29","2007-11-29"
1284,Ray C. Stedman,,p,,"2007-11-29","2007-11-29"
1285,Jang Gil- Su,,p,,"2007-11-29","2007-11-29"
1286,Herb Vender Lugt,,p,,"2007-11-29","2007-11-29"
1287,Stephanus Herry,,p,,"2007-11-29","2007-11-29"
1288,Kurt De Haan,,p,,"2007-11-29","2007-11-29"
1289,Tim Jackson and Jeff Olson,,p,,"2007-11-29","2007-11-29"
1290,Dana Obera,,p,,"2007-11-29","2007-11-29"
1291,Pablo Bernasconi,,p,,"2007-11-29","2007-11-29"
1292,Casthelia Kartika M. Th.,,p,,"2007-11-29","2007-11-29"
1293,Tan Giok Lie & Casthelia Kartika,,p,,"2007-11-29","2007-11-29"
1294,Gary Chapman and Paul White,,p,,"2007-11-29","2007-11-29"
1295,J.L. CH. Abineno,,p,,"2007-11-29","2007-11-29"
1296,Wayne A. Mack & Deborah Howard,,p,,"2007-11-29","2007-11-29"
1297,"Bolme, Sarah dan Edward",,p,,"2007-11-29","2007-11-29"
1298,Fujiko F Fujio,,p,,"2007-11-29","2007-11-29"
1299,Charles Stanley,,p,,"2007-11-29","2007-11-29"
1300,C. H. Spurgeon,,p,,"2007-11-29","2007-11-29"
1301,Bob Sjorgen & Gerald Robison,,p,,"2007-11-29","2007-11-29"
1302,Andreas A. Yewangoe,,p,,"2007-11-29","2007-11-29"
1303,Jansen Sinamo,,p,,"2007-11-29","2007-11-29"
1304,"Steve Green, Max Lucado, Roy Clardk",,p,,"2007-11-29","2007-11-29"
1305,"Mary Joslin, Anna Luraschi",,p,,"2007-11-29","2007-11-29"
1306,Allan Hart Jahsmann dan Martin P. Simon,,p,,"2007-11-29","2007-11-29"
1307,Franklin Graham,,p,,"2007-11-29","2007-11-29"
1308,"Max Lucado, Rebecca St. James, Roy Clark",,p,,"2007-11-29","2007-11-29"
1309,Grace Suryani & Steven Halim,,p,,"2007-11-29","2007-11-29"
1310,Mke Adegbile,,p,,"2007-11-29","2007-11-29"
1311,"Twtla Paris, Max Lucado, George Beverly Shea",,p,,"2007-11-29","2007-11-29"
1312,Stuart Briscoe,,p,,"2007-11-29","2007-11-29"
1313,"George Beverly Shea, Reggie White, Rebecca St. Jam",,p,,"2007-11-29","2007-11-29"
1314,RBC Ministries,,p,,"2007-11-29","2007-11-29"
1315,"Max Lucado, Larnelle Harris, Steve Green",,p,,"2007-11-29","2007-11-29"
1316,"Pdt. Dr. Paulus Daun, Th. M.",,p,,"2007-11-29","2007-11-29"
1317,John & Stasi Eldredge,,p,,"2007-11-29","2007-11-29"
1318,Wess Stafford & Dean Merrill,,p,,"2007-11-29","2007-11-29"
1319,GKY Palembang,,p,,"2007-11-29","2007-11-29"
1320,Margery D. Rosen,,p,,"2007-11-29","2007-11-29"
1321,Richrad L. Pratt,,p,,"2007-11-29","2007-11-29"
1322,WILLEM A. VANGEMEREN,,p,,"2007-11-29","2007-11-29"
1323,BANDUNG CHORAL SOCIETY,,p,,"2007-11-29","2007-11-29"
1324,W. Bruce Cameron,,p,,"2007-11-29","2007-11-29"
1325,"Paulus Winarto, Sandy Triyasa & Chandra Krisma W.",,p,,"2007-11-29","2007-11-29"
1326,Adam Hamilton,,p,,"2007-11-29","2007-11-29"
1327,SETH GODIN,,p,,"2007-11-29","2007-11-29"
1328,"KONZERTCHOR DARMSTADT, WOLFGANG SEELINGER",,p,,"2007-11-29","2007-11-29"
1329,ADHI T.,,p,,"2007-11-29","2007-11-29"
1330,Henry Cloud & John Townsend,,p,,"2007-11-29","2007-11-29"
1331,Denise & Timothy George,,p,,"2007-11-29","2007-11-29"
1332,Lily Efferin & Wahyu Pramudya,,p,,"2007-11-29","2007-11-29"
1333,LIBRI,,p,,"2007-11-29","2007-11-29"
1334,J.J. Packer,,p,,"2007-11-29","2007-11-29"
1335,J.P.D. Groen,,p,,"2007-11-29","2007-11-29"
1336,Angus Buchan,,p,,"2007-11-29","2007-11-29"
1337,Norma A. Whitcomb,,p,,"2007-11-29","2007-11-29"
1338,NICHOLAS P. WOLTERSTORFF,,p,,"2007-11-29","2007-11-29"
1339,Jansen H. Sinamo,,p,,"2007-11-29","2007-11-29"
1340,Simon J. Kistemaker,,p,,"2007-11-29","2007-11-29"
1341,kim hak yeon,,p,,"2007-11-29","2007-11-29"
1342,Paul and Catherine Wegner and Kimberlee Herman,,p,,"2007-11-29","2007-11-29"
1343,Jessie Clemence,,p,,"2007-11-29","2007-11-29"
1344,REV GIDEON ANG,,p,,"2007-11-29","2007-11-29"
1345,Maria D. Wilkes,,p,,"2007-11-29","2007-11-29"
1346,Virginia Mueller,,p,,"2007-11-29","2007-11-29"
1347,Michael Keene,,p,,"2007-11-29","2007-11-29"
1348,Christopher Partridge (ed.),,p,,"2007-11-29","2007-11-29"
1349,Alister McGrath (ed.),,p,,"2007-11-29","2007-11-29"
1350,Walter G. Kaiser Jr.,,p,,"2007-11-29","2007-11-29"
1351,MurayWatts & Hellen Cann,,p,,"2007-11-29","2007-11-29"
1352,"John F. MacArthur, Jr. & Wayne A. Mack",,p,,"2007-11-29","2007-11-29"
1353,Fung Yu- Lan,,p,,"2007-11-29","2007-11-29"
1354,Betrand Russel,,p,,"2007-11-29","2007-11-29"
1355,Tim RBC,,p,,"2007-11-29","2007-11-29"
1356,John C. Maxwell & Dan Reiland,,p,,"2007-11-29","2007-11-29"
1357,William A. Cutts,,p,,"2007-11-29","2007-11-29"
1358,Saut Sirait,,p,,"2007-11-29","2007-11-29"
1359,John W. de Gruchy,,p,,"2007-11-29","2007-11-29"
1360,D.A. Carson (ed.) & John D. Woodbridge,,p,,"2007-11-29","2007-11-29"
1361,"Martin L. Sinaga, Trisno S. Susanto, Sylvana",,p,,"2007-11-29","2007-11-29"
1362,"Ferdinand Suleeman, Adji Ageng Sutama",,p,,"2007-11-29","2007-11-29"
1363,Gary R. Collins,,p,,"2007-11-29","2007-11-29"
1364,Adji A. Sutama,,p,,"2007-11-29","2007-11-29"
1365,"Pdt. Dr. Rainer Scheunemann, Th.D.",,p,,"2007-11-29","2007-11-29"
1366,"Michael O. Wise, Martin G Abegg Jr., & Edward",,p,,"2007-11-29","2007-11-29"
1367,Dr. S.M. Siahaan & Dr. Robert M. Patterson,,p,,"2007-11-29","2007-11-29"
1368,Harold J. Chadwick,,p,,"2007-11-29","2007-11-29"
1369,Paul Hattaway,,p,,"2007-11-29","2007-11-29"
1370,B.J. Bolan,,p,,"2007-11-29","2007-11-29"
1371,John. J. Davis,,p,,"2007-11-29","2007-11-29"
1372,Dr. Barclay M. Newman & Dr. Eugene A. Nida,,p,,"2007-11-29","2007-11-29"
1373,Haddon W. Robinson,,p,,"2007-11-29","2007-11-29"
1374,Michelle L. Trujillo,,p,,"2007-11-29","2007-11-29"
1375,Jakob P.D. Groen,,p,,"2007-11-29","2007-11-29"
1376,Charles R Swindoll,,p,,"2007-11-29","2007-11-29"
1377,Eugene H. Petersen,,p,,"2007-11-29","2007-11-29"
1378,H. C. Brown,,p,,"2007-11-29","2007-11-29"
1379,Yosef Tor Tulis,,p,,"2007-11-29","2007-11-29"
1380,Tim Pelayana Pria Sejati,,p,,"2007-11-29","2007-11-29"
1381,John E Phelan Jr.,,p,,"2007-11-29","2007-11-29"
1382,Rifai,,p,,"2007-11-29","2007-11-29"
1383,Yun & Paul Hattaway,,p,,"2007-11-29","2007-11-29"
1384,Tan Giok Lie,,p,,"2007-11-29","2007-11-29"
1385,Muder Teresa,,p,,"2007-11-29","2007-11-29"
1386,Francois Wendel,,p,,"2007-11-29","2007-11-29"
1387,John Sloan,,p,,"2007-11-29","2007-11-29"
1388,Ambo/Barn,,p,,"2007-11-29","2007-11-29"
1389,J. I. Packer,,p,,"2007-11-29","2007-11-29"
1390,Simonetta Carr,,p,,"2007-11-29","2007-11-29"
1391,Rene Gerard,,p,,"2007-11-29","2007-11-29"
1392,Fokus Pada Keluarga,,p,,"2007-11-29","2007-11-29"
1393,Steven Emery - Wright,,p,,"2007-11-29","2007-11-29"
1394,Denver Sizemore,,p,,"2007-11-29","2007-11-29"
1395,Prof. Dr. H. Jagersma,,p,,"2007-11-29","2007-11-29"
1396,Jhony Cross,,p,,"2007-11-29","2007-11-29"
1397,Richard Patterson Jr.,,p,,"2007-11-29","2007-11-29"
1398,James Montgomery Boice,,p,,"2007-11-29","2007-11-29"
1399,Gene Getz,,p,,"2007-11-29","2007-11-29"
1400,M.H.Finlay,,p,,"2007-11-29","2007-11-29"
1401,Donald Baker,,p,,"2007-11-29","2007-11-29"
1402,Tan Giol Lie,,p,,"2007-11-29","2007-11-29"
1403,Stu Weber,,p,,"2007-11-29","2007-11-29"
1404,Kuntadi Sumadikarya,,p,,"2007-11-29","2007-11-29"
1405,Linda Evans Shepherd,,p,,"2007-11-29","2007-11-29"
1406,Royandi Tanudjaja,,p,,"2007-11-29","2007-11-29"
1407,Tjantana Jusman,,p,,"2007-11-29","2007-11-29"
1408,Juan Carlos Ortiz,,p,,"2007-11-29","2007-11-29"
1409,Ir. Jarot Wijawarko,,p,,"2007-11-29","2007-11-29"
1410,Linida Rh.,,p,,"2007-11-29","2007-11-29"
1411,Keith R. Anderson,,p,,"2007-11-29","2007-11-29"
1412,Syarif Oppusunggu,,p,,"2007-11-29","2007-11-29"
1413,Baverly LaHaye & Janice Shaw Crouse,,p,,"2007-11-29","2007-11-29"
1414,Dave and Neta Jackson,,p,,"2007-11-29","2007-11-29"
1415,Gary Inrig,,p,,"2007-11-29","2007-11-29"
1416,Natanael Setiadi,,p,,"2007-11-29","2007-11-29"
1417,The Livingstone Corporation,,p,,"2007-11-29","2007-11-29"
1418,James Banks,,p,,"2007-11-29","2007-11-29"
1419,Dra.Ny.Y. Singgih D. Gunarsa &  Singgih D. Gunarsa,,p,,"2007-11-29","2007-11-29"
1420,J.J. Schreuder,,p,,"2007-11-29","2007-11-29"
1421,Meilania,,p,,"2007-11-29","2007-11-29"
1422,Mindy Meier,,p,,"2007-11-29","2007-11-29"
1423,Octavius Winslow,,p,,"2007-11-29","2007-11-29"
1424,"Gregg Steinberg, Ph.D.",,p,,"2007-11-29","2007-11-29"
1425,Paul J Griffiths,,p,,"2007-11-29","2007-11-29"
1426,Dr James & Shirley Dobson,,p,,"2007-11-29","2007-11-29"
1427,Wilfred J Samuel,,p,,"2007-11-29","2007-11-29"
1428,J. Mack Stiles,,p,,"2007-11-29","2007-11-29"
1429,Timotius Kurniawan Sutanto,,p,,"2007-11-29","2007-11-29"
1430,G Riemer,,p,,"2007-11-29","2007-11-29"
1431,Daniel Ong,,p,,"2007-11-29","2007-11-29"
1432,"dra. Christiana Niowni, Ak. Dkk",,p,,"2007-11-29","2007-11-29"
1433,Rijnardus A van Kooij & Yam'ah Tsalatsa A,,p,,"2007-11-29","2007-11-29"
1434,Arch Campbell,,p,,"2007-11-29","2007-11-29"
1435,Bamabng Subandrijo,,p,,"2007-11-29","2007-11-29"
1436,Eckhard J. Schnabel,,p,,"2007-11-29","2007-11-29"
1437,Mark Shaw,,p,,"2007-11-29","2007-11-29"
1438,Bill Lawrence,,p,,"2007-11-29","2007-11-29"
1439,Norma Cook Everist,,p,,"2007-11-29","2007-11-29"
1440,Vicky Hawie,,p,,"2007-11-29","2007-11-29"
1441,"JI Packer, Jeffrey Niehaus, Wayne Grudem",,p,,"2007-11-29","2007-11-29"
1442,Richard Sigmund,,p,,"2007-11-29","2007-11-29"
1443,Winnie Rachmayanti,,p,,"2007-11-29","2007-11-29"
1444,Ken Blue,,p,,"2007-11-29","2007-11-29"
1445,Emily Filipi,,p,,"2007-11-29","2007-11-29"
1446,Rick W. Cornish,,p,,"2007-11-29","2007-11-29"
1447,Dr James Dobson,,p,,"2007-11-29","2007-11-29"
1448,"Philip C. McGraw, Ph.D.",,p,,"2007-11-29","2007-11-29"
1449,M.E.Kemp,,p,,"2007-11-29","2007-11-29"
1450,Marge Fuller,,p,,"2007-11-29","2007-11-29"
1451,"Pdt. S.H. Widyapranawa, Ph.D",,p,,"2007-11-29","2007-11-29"
1452,"Marie-Claire Barth-Formmel, M.Th",,p,,"2007-11-29","2007-11-29"
1453,Vivian Mabuni,,p,,"2007-11-29","2007-11-29"
1454,Nick Vujivic,,p,,"2007-11-29","2007-11-29"
1455,Myrna Alexander,,p,,"2007-11-29","2007-11-29"
1456,Bagus Surjantoro,,p,,"2007-11-29","2007-11-29"
1457,Ron Rhodes,,p,,"2007-11-29","2007-11-29"
1458,Loius Berkhof,,p,,"2007-11-29","2007-11-29"
1459,Frances Blankenbaker,,p,,"2007-11-29","2007-11-29"
1460,David Cook,,p,,"2007-11-29","2007-11-29"
1461,Stephen Kendrick& Alex Kendrick,,p,,"2007-11-29","2007-11-29"
1462,Mike Raiter,,p,,"2007-11-29","2007-11-29"
1463,David Roper,,p,,"2007-11-29","2007-11-29"
1464,Dr. Hendry Cloud & Dr. John Townsend,,p,,"2007-11-29","2007-11-29"
1465,Kim Shin Joong,,p,,"2007-11-29","2007-11-29"
1466,Mark Atteberry,,p,,"2007-11-29","2007-11-29"
1467,ODB,,p,,"2007-11-29","2007-11-29"
1468,Dr. Les Parrott III & Dr. Leslie Parrott,,p,,"2007-11-29","2007-11-29"
1469,Michael E. Wittmer,,p,,"2007-11-29","2007-11-29"
1470,Esther Kuntjara Ph.D,,p,,"2007-11-29","2007-11-29"
1471,Sven Wahlroos Ph.D,,p,,"2007-11-29","2007-11-29"
1472,Robert Boyd Munger,,p,,"2007-11-29","2007-11-29"
1473,"Dr.Larry & Rachael Grabb, dkk",,p,,"2007-11-29","2007-11-29"
1474,Susie Shellenberger & Kathy Gowler,,p,,"2007-11-29","2007-11-29"
1475,"Su Box, Yorgos Sgouros",,p,,"2007-11-29","2007-11-29"
1476,Dr. Allan Meyer,,p,,"2007-11-29","2007-11-29"
1477,Leena Lane & T. S. Spookytooth,,p,,"2007-11-29","2007-11-29"
1478,"Realbuzz Studios, Inc",,p,,"2007-11-29","2007-11-29"
1479,Alan Loy McGinnis,,p,,"2007-11-29","2007-11-29"
1480,Patrick Morley & David Delk,,p,,"2007-11-29","2007-11-29"
1481,"Dave Branon, Anne M. Cetas, Poh Fang Chia, dkk",,p,,"2007-11-29","2007-11-29"
1482,Edmund Chan,,p,,"2007-11-29","2007-11-29"
1483,Pdt. Dr. Ir. Mangapul Sagala,,p,,"2007-11-29","2007-11-29"
1484,Jack L. Seymour,,p,,"2007-11-29","2007-11-29"
1485,Jack Kuhatschek,,p,,"2007-11-29","2007-11-29"
1486,Denny Pranolo,,p,,"2007-11-29","2007-11-29"
1487,Os Guiness,,p,,"2007-11-29","2007-11-29"
1488,Pdt.Dr.Ir.Mangapul Sagala,,p,,"2007-11-29","2007-11-29"
1489,Bina Remaja,,p,,"2007-11-29","2007-11-29"
1490,D.L. Moody,,p,,"2007-11-29","2007-11-29"
1491,Dean Sherman,,p,,"2007-11-29","2007-11-29"
1492,John M. Yeats dan John Blasé,,p,,"2007-11-29","2007-11-29"
1493,Igrea Siswanto & Sri lestari,,p,,"2007-11-29","2007-11-29"
1494,"Paulus Winarto, Sandy Triyasa",,p,,"2007-11-29","2007-11-29"
1495,Frank Moore,,p,,"2007-11-29","2007-11-29"
1496,"Abraham Park. D. Min, D.D.",,p,,"2007-11-29","2007-11-29"
1497,Stephen Arterburn,,p,,"2007-11-29","2007-11-29"
1498,"Abraham Park. D.Min., D.D.",,p,,"2007-11-29","2007-11-29"
1499,Bob Phillips,,p,,"2007-11-29","2007-11-29"
1500,Budi Abdipatra,,p,,"2007-11-29","2007-11-29"
1501,Jeanne Mayo,,p,,"2007-11-29","2007-11-29"
1502,Rob Suggs,,p,,"2007-11-29","2007-11-29"
1503,Bob Welgh,,p,,"2007-11-29","2007-11-29"
1504,PDT.Yohanes Bambang Mulyono,,p,,"2007-11-29","2007-11-29"
1505,Ruth A. Tucker,,p,,"2007-11-29","2007-11-29"
1506,Iwan Wahyudi,,p,,"2007-11-29","2007-11-29"
1507,"Williard F.Harley, JR",,p,,"2007-11-29","2007-11-29"
1508,Yakub Susabda,,p,,"2007-11-29","2007-11-29"
1509,Jay & Laura Laffon,,p,,"2007-11-29","2007-11-29"
1510,"Marie Claire, Barth Frommel",,p,,"2007-11-29","2007-11-29"
1511,Children Evangelism Fellowship,,p,,"2007-11-29","2007-11-29"
1512,Craig S. Hawkins,,p,,"2007-11-29","2007-11-29"
1513,Robert Hansen,,p,,"2007-11-29","2007-11-29"
1514,H. Dale Burke,,p,,"2007-11-29","2007-11-29"
1515,Dr. Gary & Barbara Rosberg,,p,,"2007-11-29","2007-11-29"
1516,G.I Haryanto,,p,,"2007-11-29","2007-11-29"
1517,"Debbie Then, Ph.D",,p,,"2007-11-29","2007-11-29"
1518,Kenneth W. Osbeck,,p,,"2007-11-29","2007-11-29"
1519,Drs. Tomotius Adi Tan,,p,,"2007-11-29","2007-11-29"
1520,Drew Rose,,p,,"2007-11-29","2007-11-29"
1521,Franky Ariawan,,p,,"2007-11-29","2007-11-29"
1522,Taka Media Studio,,p,,"2007-11-29","2007-11-29"
1523,William Geldart,,p,,"2007-11-29","2007-11-29"
1524,Bruce & Stan,,p,,"2007-11-29","2007-11-29"
1525,Ford Lewis Battles,,p,,"2007-11-29","2007-11-29"
1526,Gladys Hunt & Keith Hunt,,p,,"2007-11-29","2007-11-29"
1527,Dr. Gary Rosberg,,p,,"2007-11-29","2007-11-29"
1528,Mary Ann Froehlich,,p,,"2007-11-29","2007-11-29"
1529,Paul White,,p,,"2007-11-29","2007-11-29"
1530,"dra. Christiana Niowni, Ak",,p,,"2007-11-29","2007-11-29"
1531,Yunita D.Harahap,,p,,"2007-11-29","2007-11-29"
1532,Martin Lemmelman,,p,,"2007-11-29","2007-11-29"
1533,Phillip Rushing,,p,,"2007-11-29","2007-11-29"
1534,Doris Rikkers,,p,,"2007-11-29","2007-11-29"
1535,Bryan Ogden,,p,,"2007-11-29","2007-11-29"
1536,Jean Watson,,p,,"2007-11-29","2007-11-29"
1537,dra. Chistiana Niowni dkk,,p,,"2007-11-29","2007-11-29"
1538,Jeff Smith & Charles Vess,,p,,"2007-11-29","2007-11-29"
1539,Jack Canfield,,p,,"2007-11-29","2007-11-29"
1540,Jan Dyer,,p,,"2007-11-29","2007-11-29"
1541,Abednego Afriadi,,p,,"2007-11-29","2007-11-29"
1542,Marjorie Lucas,,p,,"2007-11-29","2007-11-29"
1543,Elias Chacour dan David Hazard,,p,,"2007-11-29","2007-11-29"
1544,K.M.L Tobing,,p,,"2007-11-29","2007-11-29"
1545,Donita Dyer,,p,,"2007-11-29","2007-11-29"
1546,Eric W. Gosden,,p,,"2007-11-29","2007-11-29"
1547,David C.Cook,,p,,"2007-11-29","2007-11-29"
1548," dra. Chistiana Niowni, Ak",,p,,"2007-11-29","2007-11-29"
1549,Mart De Haan,,p,,"2007-11-29","2007-11-29"
1550,Helen Haidle,,p,,"2007-11-29","2007-11-29"
1551,Dorothy C. Wilson,,p,,"2007-11-29","2007-11-29"
1552,Yayasan Ceria/Nyoman Darsane,,p,,"2007-11-29","2007-11-29"
1553,Reinhard Achenbach,,p,,"2007-11-29","2007-11-29"
1554,Michelle L.Trujillo,,p,,"2007-11-29","2007-11-29"
1555,Elmer L. Towns & Dave Earley,,p,,"2007-11-29","2007-11-29"
1556,Gary Thomas,,p,,"2007-11-29","2007-11-29"
1557,Dorothy I.Marx,,p,,"2007-11-29","2007-11-29"
1558,Jacky Lau,,p,,"2007-11-29","2007-11-29"
1559,Michael Wilcock,,p,,"2007-11-29","2007-11-29"
1560,Dr. Tim Elmore,,p,,"2007-11-29","2007-11-29"
1561,Richard W.De Haan,,p,,"2007-11-29","2007-11-29"
1562,David Egner,,p,,"2007-11-29","2007-11-29"
1563,Jim Jackson,,p,,"2007-11-29","2007-11-29"
1564,Stacy Hord,,p,,"2007-11-29","2007-11-29"
1565,Tim Jackson & Jeff Olson,,p,,"2007-11-29","2007-11-29"
1566,R. Strang Miller,,p,,"2007-11-29","2007-11-29"
1567,Sherwood G. Lingenfelter,,p,,"2007-11-29","2007-11-29"
1568,Alice Mathews & Karen Mason,,p,,"2007-11-29","2007-11-29"
1569,Ray Stedman,,p,,"2007-11-29","2007-11-29"
1570,Robert M.Paterson,,p,,"2007-11-29","2007-11-29"
1571,Lee Hardy,,p,,"2007-11-29","2007-11-29"
1572,Tim Waffle,,p,,"2007-11-29","2007-11-29"
1573,PDT.DR.J.A.TELNONI,,p,,"2007-11-29","2007-11-29"
1574,"DR,Veronika J.Elbers",,p,,"2007-11-29","2007-11-29"
1575,Tom Bisset,,p,,"2007-11-29","2007-11-29"
1576,"PDT.PROF.Dr.Risnawaty Sinulingga,M.TH",,p,,"2007-11-29","2007-11-29"
1577,Youth for Christ,,p,,"2007-11-29","2007-11-29"
1578,Samuel Saputra,,p,,"2007-11-29","2007-11-29"
1579,I.J.Cairns,,p,,"2007-11-29","2007-11-29"
1580,Dr.Walter Lempp,,p,,"2007-11-29","2007-11-29"
1581,Dr. Sung Wook Chung,,p,,"2007-11-29","2007-11-29"
1582,Ny Jacoba Muaja-Raubun,,p,,"2007-11-29","2007-11-29"
1583,Agus S,,p,,"2007-11-29","2007-11-29"
1584,"dra. Christiana Niowni, Ak.",,p,,"2007-11-29","2007-11-29"
1585,Cheryl Chew,,p,,"2007-11-29","2007-11-29"
1586,Audrey McKim,,p,,"2007-11-29","2007-11-29"
1587,Ayu Utami,,p,,"2007-11-29","2007-11-29"
1588,"Steve Jeffrey, Mike Ovey, Andrew Sach",,p,,"2007-11-29","2007-11-29"
1589,A.TH.Kramer,,p,,"2007-11-29","2007-11-29"
1590,Lie Phan,,p,,"2007-11-29","2007-11-29"
1591,Mart DeHaan,,p,,"2007-11-29","2007-11-29"
1592,Drs.P.K.Pilon,,p,,"2007-11-29","2007-11-29"
1593,"J.Ed Komoszewski, M.James Sawyer, Daniel B.Wallace",,p,,"2007-11-29","2007-11-29"
1594,N.T. Wright,,p,,"2007-11-29","2007-11-29"
1595,"Paul Gunadi, Andrew Abdi Setiawan, dkk",,p,,"2007-11-29","2007-11-29"
1596,Stephen A. Bly,,p,,"2007-11-29","2007-11-29"
1597,Dr.A.de Kuiper,,p,,"2007-11-29","2007-11-29"
1598,Daniel Rudol Sihombing,,p,,"2007-11-29","2007-11-29"
1599,John Baker,,p,,"2007-11-29","2007-11-29"
1600,Frank Peretti,,p,,"2007-11-29","2007-11-29"
1601,Bob Buford,,p,,"2007-11-29","2007-11-29"
1602,J.R. Briggs,,p,,"2007-11-29","2007-11-29"
1603,Choan-Seng Song,,p,,"2007-11-29","2007-11-29"
1604,"C.J Mahaney, Craigh Cabaniss, dkk",,p,,"2007-11-29","2007-11-29"
1605,Darlene Sala,,p,,"2007-11-29","2007-11-29"
1606,Jonathan L Parapak,,p,,"2007-11-29","2007-11-29"
1607,Tony Tedjo,,p,,"2007-11-29","2007-11-29"
1608,Carl Medearis,,p,,"2007-11-29","2007-11-29"
1609,"Muder Teresa, Bruder Roger",,p,,"2007-11-29","2007-11-29"
1610,Mangisi S.E. Simorangkir,,p,,"2007-11-29","2007-11-29"
1611,Yotam Sugihyono & Alvita Dewi,,p,,"2007-11-29","2007-11-29"
1612,Ding,,p,,"2007-11-29","2007-11-29"
1613,E,,p,,"2007-11-29","2007-11-29"
1614,Voddie Baucham Jr.,,p,,"2007-11-29","2007-11-29"
1615,Ayub Wahyono,,p,,"2007-11-29","2007-11-29"
1616,Br,,p,,"2007-11-29","2007-11-29"
1617,Thom Corrigan,,p,,"2007-11-29","2007-11-29"
